"S023296"	"S023297"	"S023300"	"S023301"	"S023312"	"S023313"	"S023314"	"S023318"	"S023322"	"S023331"	"S023332"	"S023333"	"S023334"	"S023335"	"S023336"	"S023337"	"S023351"	"S023355"	"S023360"	"S023361"	"S023372"	"S023373"	"S023374"	"S023375"	"S023377"	"S023379"	"S023380"	"S023381"	"S023382"
"6ef4255bb7d75704e89076d6042eaa10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"95e53acf7e2f21f01c088697c5dc8f85"	21	69	0	0	0	0	0	0	0	0	5	2	7	40	3	0	0	36	6	0	45	50	186	0	47	28	48	0	0
"f6b20cdb5ae61107da384dfa96a227f9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"aefc47f5847b3181fa6757fbeca4e59f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
"f1f753c9e82c0458ca5999bcb58e7ee4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c0b5a1f30916f2bd246575b77bf551a6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
"a19af0124d2cf2067fab615c4c878380"	0	70	0	0	90	0	92	48	10	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0
"6d490ae35725c4fcbc0390a9299be7d3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"99e46b9003d7a32d6621e1cc4856f949"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8f549021b08cff4aa93fe84b3a5ad9c4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1cfeaecc44b7cd8501dee30f137bf12d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1f6f400a4c40ce9f7cea0e7145938045"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	10	0	0	0	0	0	0	0
"dcfbe02bd157d48124c7bb5587c5ea3b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f07ebdedf12c7de4e30bce0e4c218279"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6254b0f3145d5fff24857e14603182da"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"84866ff141990fad4aa8a3dd651bedd9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8fd618f97a48e4eb208b0445dbb10d8c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"04b72f916eca1f39db71411cc8f21589"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"875523baecc4cc05d7610388575e2a4a"	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2a7d2c13897ce571f96f032d5be19d26"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2e576f916b36328d5ac6ec0d5e3654f7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"06fd01fad52a13d89d60776fb9163173"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0
"2f60bac394b61d4d799b24e3cc6d6593"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
"0589bc54e72aacfb3b35a253bc09a757"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"47656bee7a3e54f3869960fff7c01156"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"509bfa5543f7880fcc2651ceb5d996c7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5a7502a5a9112feef00cc7a1ddaf5c80"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8d0392b3c1ab1d8bf1a4396bfbae3615"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"df74e3d8f7d9a259a40e6825e5733175"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8b213f15a0a885064a328c7550e2871b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
"cf1f489770b388da4c2502fceba7520d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"aede333c78dc8a2775bfdf2b32d338b7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"67d87f5584638f83dd06503e6106797a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9a54c4785f1ed139327bb8e1c04a02d9"	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"90f44adfb5e902db3b137e044d0f4d4a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"976eb38d556025259433484eb8d383ee"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5c69b5d2ec557ac076a471d9e7b99a3b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
"359446e400100b1dce0eb10c331499b3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e9c5ead9d021dbb1882e8d8ec272e98d"	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
"23b425b48fd732a5dcc2c8249df6e022"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"018a195431f231cbe730487659081859"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
"518e89a938f6de4524fffb784dc02473"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"f41de3b8f25513dcab72a51cee8f3572"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13a6b08f7caf6964a9fcb73999d152eb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0a3cf58d4ca062c13d42c9db4ebcbc53"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4a0b292ba716582f9af46694458c0b9b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7e0cca41c25ff6e94452855ce37276ae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ad54c0039678f31ef70c375560d93a13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"937b38544f7b7ea800ad40291ea2df4d"	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
"f2b8a52dc09ac58c8b7430d38c5f1d28"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
"ffac4ec15a9162aa65951455b9652aeb"	0	26	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0
"410cd9c6d9dc6fd1871accf2172f8e29"	0	0	0	0	0	0	6	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3679b85de71b8b5e0397103e0987ebd6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b8b18f589b294a4bf53dd603995c4963"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0
"640ca7ce14fa6a61b8e0b89f0b63ad60"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
"4daeccf2ddc29b066d2b408ecf37882c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6f06dc4e6b082f7d7f9da8f41f2e2dda"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"498baa829882ec00cb1556d919658acf"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fa8a93b886450191a9cc9f3a67916175"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7a898440177187e67dcb222994a04b2f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2c08cc6c77846db7dfd44d12e86cb95c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"adc620ec9e33d33388c0c6bf1f01c0bd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"569ac1ef3057d205e2c87f35c6e1ba6f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f280a6c571a0e9d765a203132d0cec0f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
"1a17d81668eaf69d9a9b1a8d66b9980a"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3f565d5553602bd22a33dfec544057cd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"748b6c217e3781d6a6ea3a8fe43d7e64"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
"da621def3754e0681caad8d083ff8fe4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
"1f9d68da38dee0be5ab9c22bee304af5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"75757a6f03a350b2f1dc8cf8441e22dc"	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4a4da62ea254d255900998c38db33b74"	0	26	25	0	0	22	0	12	17	39	14	0	0	17	8	0	0	0	13	6	0	0	9	7	0	11	15	0	0
"41bfd2d9c016d7e62ba3119fedc23029"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
"d9243a872b1ad18af3b19e8dd347da91"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1d6a0f1b0b6f661d437f6694e140a15e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
"25b0543c133e540502581426b865e0bf"	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
"c0fb96a42bddd81abc3bdf6f111bf9f0"	14	0	7	0	0	0	0	0	0	0	18	0	0	0	0	0	9	0	16	0	0	0	0	0	8	0	0	0	0
"a267955084059c64ba4c4c1d7e6c65fc"	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
"254c54d492a9bc0e7f617331068bbe6c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
"bb899c42698e6576f1b9dee655f2e62a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"139c3a465c60af72aee23e2bf06e5d65"	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"eb4957531d1a21bfa831b30d933967bc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
"0a600cf500c394752951761b84aaf998"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
"34ad68e22c1da72977e5e047e4abdbd8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
"dee0d83d63497d4ae4d0428919049fa2"	0	0	0	0	0	0	0	0	0	31	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1b3e4d8a2a3b9ac76a336e1b77a92db6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
"0c3ceb02f8760c8ed3a3d17a23b944ab"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	13	0	0	0	0	0	0
"091ba76c4fba0d786be88afe0b5e719c"	0	0	0	0	0	0	0	0	5	0	25	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a30388cbcc4ef259d31dc2b41e9e93bd"	0	0	0	0	0	45	0	0	10	16	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2e0796eec88f1db4019f39f9bf6a6cf0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"90d54ba78dc28747ea4f61b096853ef8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0
"5610c9b80d2cae8012cf1a76e0e7666d"	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"881b2d9809ae45b73f23d9033ea7e9af"	0	0	28	0	0	0	0	11	0	0	17	0	0	0	0	0	17	34	0	0	0	0	0	0	72	0	0	15	0
"0b26f0f60a920cbaab803a4076715884"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
"ac2b3b2a73b0540c1ae9dca4d7058639"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"14463ecf4c8b5f2d5da85c1624c53f05"	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	10	4	0	0	0	31	0	0	0	0	0	0	0
"d621ff86ec71316f6da6c9a0a131b194"	0	0	0	7	0	0	0	0	0	12	0	0	0	0	13	0	0	0	38	20	0	0	0	37	0	0	0	12	0
"6e826de2afdf0dde994c3aed49502cb0"	0	20	0	0	0	0	0	0	0	10	30	0	0	8	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0
"c658c3211afda838badf552659f5306b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16644acbbec11be30f20da2f118e52f6"	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"83414a74bd6a4ac0c2ed37f70f416fae"	20	0	0	0	14	0	0	0	0	0	0	6	10	17	0	0	0	0	11	0	0	0	21	0	0	0	4	8	0
"fb9290c4371769440a2394e82ad00120"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0
"b07ab4bd6bcb87c2a28d4f51450b7851"	0	0	20	0	0	47	40	15	15	0	0	0	0	0	0	0	0	0	31	12	0	0	0	0	23	0	0	0	0
"3bef10fa9e0dba5499c37a2b3d473df1"	13	0	0	0	0	0	0	0	0	0	54	0	32	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
"d636d4b1246939370f4cff94399d947a"	0	20	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	14	7	0	0	0	4	0	0	0	0	0	0
"8138c952179ca7e48653c87415136081"	0	46	0	0	0	0	0	0	0	0	0	0	0	17	0	22	0	0	0	0	0	0	0	0	89	0	0	0	0
"34c5ae710e5ec723b54548e2b9f33762"	0	0	10	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
"c5544b9166569ac2a6e60f5b3f03da94"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	54	0	0	0	0	0	0
"c210b2ba7466010ce065ca88cd65322e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
"0e7b6fdd1a2cffe240e430afc6c04bb4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4aaa0f43c0d54b34ec4560afb4c1d5e5"	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0
"72f3a142d51ded774fef233daab28b00"	0	34	0	0	0	0	44	0	0	0	0	0	0	40	12	0	0	0	0	0	0	0	0	0	39	0	0	0	0
"1737335b5fb0b08c96ebbb1fc57344c8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2fd1e045fb6daba09dd8c1dfb40fdb4b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"58a3651bf377bdb5ef6f41a6d40b4acd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13ced460fc2fd0aac9213a603254e06e"	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3c2bc754948c7f11216bbf289209f7bc"	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ecc59ba8989b78955ce11cd15cd4766f"	63	135	55	0	25	54	0	20	63	34	71	19	19	24	18	22	12	30	70	26	0	19	64	8	219	7	17	35	0
"0c6e6aafbd2b681eabb189b807d06b00"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
"e51551dd2b67aa062fdffdcdf1c9eb63"	0	0	0	0	50	0	0	35	0	25	0	49	0	77	0	0	50	25	0	0	0	0	0	0	0	0	34	53	0
"6aa833275ac4b4ba2829a47a6b700fc4"	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0
"6e48baba6de2e6f06dc7093fb902c02d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
"7d2a0d418a9cff51a244b82b93fbfd9c"	0	0	0	0	0	24	18	0	0	18	44	0	21	0	0	0	0	12	0	11	42	78	32	0	0	17	0	30	0
"95f6b2e03c516d5c08392e83b5dcac7d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	8	18	0
"29e196d9a399b2d2769d366346d3717d"	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f75bd4aad21ece3d9555a146753cc5a2"	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"085fc934fa2771fcf6923b1576985677"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0
"b8a35006635bfcb00d0164816119b393"	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"af4c518dc75a856425a5b69b8f2af436"	9	0	0	0	0	0	26	0	24	46	69	0	69	12	0	0	19	16	13	0	50	0	29	0	0	0	13	137	0
"8b8e1078bf1441d713509497afdf20da"	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"931173228d6bc06103592e6a30cfb26d"	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
"6979f34e1036cbd73c3f18f8d16e7c85"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0
"98f8bcc7079ef13a24f0efcaf4eeb680"	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"47c563c0d08bd72055f695aac0461858"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	37	24	0
"3cb997c90fbf6ac08ca9aa599de5b207"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
"d61473e8ee097af16ebf6294614f78f0"	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d8080ad1db42b2ccdf60f74b86d9929d"	0	115	33	0	117	59	80	108	0	31	197	29	103	119	0	41	94	66	42	0	52	0	84	0	68	158	0	70	315
"0d69c8865f203ba63a9b0c3c1fe175b6"	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"63532a040cadb642609d8b32ed4a2174"	19	38	17	0	54	31	84	0	35	24	53	0	25	58	0	0	77	30	52	0	38	23	83	0	32	71	50	56	0
"52d2901adf15aaa5e5056fcbab9b8275"	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"32e866d8d3f6e06a17abb9bdf9bf4a33"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
"7b4ff18c17752d832006594268f966b5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0
"cf9b6b7a55f5f4ff74a48a68f0afb793"	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
"52f47062e6a3dc7b6a4bebd821541608"	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2dd33d94748276d36164363413b51ef3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
"dc06a895b5196daedc993810931292ac"	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"50fc49dd59016af30496869a02665247"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fabff86a9f273031ea2588d345761cff"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	5	0	0	0	0	0	0
"681ff4807d8926a83d0b6eb90a0af2c8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4e2f6403f23a10e0c43784b94ba9680a"	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"cc1c9cf608192dd953f6f9744bde07b0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
"dc1d8ad095af3f333072d96990bd8fc3"	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	30	0	0	19	0	0	0	0	0	0	0
"1485fdfe800d137b210ac4948299f53f"	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0
"af206338b9a46e20080a5c38aa99aef8"	0	0	27	0	45	0	0	39	0	0	27	0	31	0	0	0	0	0	21	0	0	0	0	0	0	0	37	0	0
"29c6d2124571136fbce129e55067aa92"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	56	0	0	0	23	0	31	0	0	0
"b0fa8f5fc47e75f6dbca73fd40a29251"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0c8910dc7f6b18bbad999ea1089c7561"	0	0	19	0	0	0	58	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	8	0	49	0	0	0	0
"62386174506173e0a826954ec8e309a3"	0	20	7	0	0	39	0	0	0	0	0	14	0	0	9	0	0	0	0	0	0	0	0	0	21	0	0	0	0
"a082d474d197df1930f62705ade19d72"	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"75c325fe7fd93375d521216faf4df328"	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
"2a98e8507578e650fee29a608b68f917"	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	16	0	0	0	0	0	0
"5c0cc9530fd61b3ce2d06715ed914328"	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ee13d004846e30e9a654318488155255"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0
"a1ae79172156078b66b96eaff3b8e2af"	80	0	0	0	0	64	0	0	0	0	83	0	0	0	0	0	0	0	31	0	0	0	0	0	89	0	0	0	0
"3458d046f6a2ec79884c78dc4bd0bc0f"	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	44	0	0	0	0	59	0	77	0	0	0	0
"5323d1b76d6abdf466cca2c63bed1336"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0
"895eeeb3c2d00d8fd24f6c1c7b718ae6"	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0
"5d0444ecee4c5c572be39430309c0b9f"	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6c4a1f32a0458929df0cc96a3059c65d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189
